"","ENTREES","Genre","copies","DEVIS","distrib","produc","origine","AE","RD","coc","rang","duree","cannes","regard","quinzaine","venise","berlin","critlegit","critpopu","nbcritiques","rk_entrees","rk_copies","rk_devis","categ.copies"
"851",64945,"Comédie",116,3844793.18004076,"3","9","F100","0","0","TP",1,84,"0","0","0","0","0",3.33333333333333,3.33333333333333,0.5625,56.0747663551402,63.8252668670329,38.623395149786,"[100,200)"
"852",94925,"ComDram",113,7353000,"3","9","USA","0","0","TP",3,126,"0","0","0","0","0",3.4,3.5,0.9375,61.4302215688334,63.4780806301171,54.8591298145506,"[100,200)"
"853",158862,"Action",193,NA,"3","tvFR","F100","0","0","TPA",7,130,"0","0","0","0","0",3.2,5,0.6875,68.5708285204242,73.5775728054721,NA,"[100,200)"
"854",105022,"Drame",182,NA,"3","9","EUROPE","0","0","TP",6,97,"0","0","0","0","0",2,2,0.25,62.9738527774861,72.4116488755311,NA,"[100,200)"
"855",87718,"Comédie",270,NA,"3","9","F100","0","0","TP",2,94,"0","0","0","0","0",3,2,0.1875,60.5166439147327,81.4488548036066,NA,"[200,400)"
"856",3227,"Drame",15,2641149.80097781,"3","1","F100","1","0","TP",1,86,"0","0","0","0","0",2.66666666666667,3,0.5625,15.8773495747139,30.2984765260649,30.6169757489301,"[10,20)"
"857",21491,"ComDram",33,NA,"3","9","EUROPE","1","0","TP",4,97,"0","0","0","0","0",2.33333333333333,2.33333333333333,0.75,40.6384542686128,42.823090475697,NA,"[20,50)"
"858",11227,"Comédie",6,NA,"9","9","F100","1","0","TP",1,90,"0","0","0","0","0",3.33333333333333,2.66666666666667,0.5625,31.4816759424551,18.3956886724013,NA,"[5,10)"
"859",776,"Comédie",3,NA,"9","9","TIERS","0","0","TP",2,90,"0","0","0","0","0",2.5,2.33333333333333,0.5,5.21894361020687,11.4001450927557,NA,"[1,5)"
"860",2016,"ComDram",1,NA,"NotAv","4","F100","1","0","TP",5,97,"0","0","0","0","0",3.33333333333333,3.5,0.5,11.2727081801953,3.440771064359,NA,"[1,5)"
"861",3714,"Drame",5,NA,"NotAv","9","TIERS","1","0","TP",1,107,"0","0","0","0","0",2.5,2.66666666666667,0.6875,17.6835030977633,16.1312053062494,NA,"[5,10)"
"862",59400,"Documentaire",3,NA,"NotAv","9","F100","1","1","TP",3,100,"0","0","0","0","0",3.33333333333333,3.33333333333333,0.625,54.7096503202772,11.4001450927557,NA,"[1,5)"
"863",22541,"ComDram",25,NA,"NotAv","9","EUROPE","1","0","16",1,90,"0","0","0","0","0",3.66666666666667,3,0.625,41.2475060380132,37.7966628666183,NA,"[20,50)"
"864",6837,"Action",5,NA,"NotAv","9","F100","1","0","TPA",1,97,"0","0","0","0","0",2.66666666666667,2,0.625,24.9501207602646,16.1312053062494,NA,"[5,10)"
"865",NA,"ComDram",11,NA,"1","9",NA,"1","0","NotAv",5,86,"0","0","0","0","0",2.5,3,0.625,NA,26.5467924137216,NA,"[10,20)"
"866",12810,"ComDram",8,NA,"1","9","TIERS","1","0","TP",1,90,"0","0","0","0","0",2.8,3.66666666666667,0.8125,33.4873464244461,21.6447300238367,NA,"[5,10)"
"867",6447,"ComDram",9,NA,"1","9","EUROPE","1","0","TP",1,100,"0","0","0","0","0",3,3,0.375,24.2255591725297,22.9920198984351,NA,"[5,10)"
"868",NA,"ComDram",24,NA,"1","9",NA,"1","0","NotAv",1,98,"0","0","0","0","0",2.5,2.33333333333333,0.625,NA,37.0038345942585,NA,"[20,50)"
"869",3641,"ComDram",7,NA,"1","NotAv","EUROPE","1","1","TP",1,73,"0","1","0","0","0",3.5,2,0.3125,17.4104798907907,20.1419836252461,NA,"[5,10)"
"870",77609,"ComDram",32,1552300,"1","majorUS","TIERS","1","0","TP",1,104,"0","1","0","0","0",4,4,0.4375,58.7629948545626,42.387812208519,20.2032810271041,"[20,50)"
"871",21875,"Drame",10,NA,"1","9","TIERS","1","0","12",1,125,"0","0","0","0","0",4,3.66666666666667,0.625,40.8379712275543,24.8626800704736,NA,"[10,20)"
"872",2228,"ComDram",2,NA,"9","9","TIERS","1","0","TP",1,110,"0","0","0","0","0",3,3.5,0.5,12.1075291399769,8.46201678930459,NA,"[1,5)"
"873",36723,"Action",107,28595000,"4","majorUS","USA","1","0","TP",6,135,"0","0","0","0","0",2.66666666666667,2.75,0.75,47.8578179145227,62.6386154005596,81.7136233951498,"[100,200)"
"874",14550,"Drame",15,NA,"4","9","TIERS","0","0","12",2,92,"0","0","0","0","0",3.2,3.66666666666667,0.75,35.3040008400714,30.2984765260649,NA,"[10,20)"
"875",228163,"Drame",40,3676500,"4","9","USA","1","0","12",2,110,"0","0","0","0","0",3.5,4.66666666666667,0.625,73.317231964717,46.1446782049953,37.4019258202568,"[20,50)"
"876",18677,"Drame",72,NA,"4","9","TIERS","0","0","16",2,94,"0","0","0","0","0",2.5,3,0.75,38.6747873569253,56.0576225515597,NA,"[50,100)"
"877",7121,"Action",24,NA,"4","9","EUROPE","1","0","16",2,103,"0","0","0","0","0",2.33333333333333,2.5,0.4375,25.4961671742098,37.0038345942585,NA,"[20,50)"
"878",17993,"Sci-Fi",60,NA,"4","NotAv","USA","0","0","12",1,84,"0","0","0","0","0",2,3,0.4375,38.139241835556,53.2075862783708,NA,"[50,100)"
"879",181169,"Drame",48,NA,"4","9","TIERS","1","1","TP",2,89,"0","0","0","1","0",4.8,4.33333333333333,0.8125,70.1984668696839,49.2123536117732,NA,"[20,50)"
"880",5408,"ComDram",13,NA,"4","9","USA","1","0","TP",3,96,"0","0","0","0","0",4,3.5,0.625,22.0833770870524,28.5418178049539,NA,"[10,20)"
"881",30310,"Comédie",NA,NA,"4","9","EUROPE","1","0","12",1,90,"0","0","0","0","0",2.5,3,0.25,45.1643389688124,NA,NA,NA
"882",28893,"Comédie",150,1121908.90561424,"4","9","F100","0","0","TP",2,80,"0","0","0","0","0",3,2.75,0.4375,44.4817809513809,68.4889625867966,15.228245363766,"[100,200)"
"883",18216,"ComDram",78,NA,"4","9","MINO","1","0","TP",1,97,"0","0","0","0","0",2.6,3.5,0.875,38.2862543316182,57.0939993781739,NA,"[50,100)"
"884",21082,"ComDram",22,NA,"4","NotAv","TIERS","0","0","TP",1,94,"0","1","0","0","0",4,4.5,0.75,40.3444292764885,35.9208208104467,NA,"[20,50)"
"885",7748,"ComDram",11,NA,"4","9","TIERS","1","1","TP",2,112,"0","1","0","0","0",4.25,4,0.6875,26.7352724981623,26.5467924137216,NA,"[10,20)"
"886",17814,"Comédie",60,1225500,"4","9","USA","0","0","TP",1,95,"0","0","0","0","0",2,3,0.4375,37.9502257691904,53.2075862783708,16.8865905848787,"[50,100)"
"887",18178,"ComDram",37,NA,"4","9","EUROPE","0","0","TP",5,121,"0","0","0","0","0",NA,NA,0,38.2337498687388,44.5745673126749,NA,"[20,50)"
"888",9348,"Drame",30,767967.564947093,"4","9","F100","1","0","TP",1,97,"0","0","0","0","0",3.5,2.66666666666667,0.5625,29.1084742203087,41.0975230593844,10.6990014265335,"[20,50)"
"889",180,"Comédie",3,NA,"4","NotAv","EUROPE","0","0","TP",2,91,"0","0","0","0","0",NA,NA,0.125,1.2181035388008,11.4001450927557,NA,"[1,5)"
"890",80602,"Comédie",NA,NA,"4","9","USA","0","0","TP",1,95,"0","0","0","0","0",2,2.25,0.6875,59.2670376982043,NA,NA,NA
"891",52353,"Drame",29,NA,"4","9","USA","1","0","16",3,111,"0","0","0","0","0",3.25,4,0.8125,52.724981623438,40.2943310187584,NA,"[20,50)"
"892",710,"ComDram",NA,NA,"9","9","MINO","1","0","TP",2,120,"0","0","0","0","0",2.5,NA,0.25,4.80940879974798,NA,NA,NA
"893",4713,"Documentaire",NA,NA,"9","9","F100","1","0","TP",1,118,"0","0","0","0","0",NA,NA,0.0625,20.5502467709755,NA,NA,NA
"894",NA,"Animation",30,NA,"NotAv","9",NA,"0","0","NotAv",1,42,"0","0","0","0","0",NA,NA,0,NA,41.0975230593844,NA,"[20,50)"
"895",10646,"ComDram",NA,NA,"NotAv","NotAv","TIERS","0","0","TP",1,90,"0","0","0","0","0",3.5,3.66666666666667,0.4375,30.7046098918408,NA,NA,NA
"896",881,"ComDram",5,NA,"NotAv","9","MINO","1","0","TP",2,91,"0","0","0","0","0",2,2,0.3125,5.76499002415205,16.1312053062494,NA,"[5,10)"
"897",15997,"ComDram",15,NA,"NotAv","NotAv","USA","1","0","TP",1,93,"0","0","0","0","0",3.66666666666667,2.33333333333333,0.5625,36.6901186600861,30.2984765260649,NA,"[10,20)"
"898",3237,"Documentaire",2,NA,"9","9","F100","1","0","TP",2,85,"0","0","0","0","0",3.33333333333333,3.33333333333333,0.5,15.9508558227449,8.46201678930459,NA,"[1,5)"
"899",3301,"Documentaire",NA,NA,"9","9","F100","1","0","TP",3,75,"0","0","0","0","0",3,3,0.375,16.1976267982779,NA,NA,NA
"900",206,"Drame",1,NA,"1","NotAv","USA","0","0","12",1,100,"0","0","0","0","0",2,2,0.125,1.39661871259057,3.440771064359,NA,"[1,5)"
"901",4364,"Drame",2,NA,"1","9","USA","1","0","TPA",1,155,"0","0","0","0","0",3,4,0.5,19.5946655465715,8.46201678930459,NA,"[1,5)"
"902",50882,"Horreur",90,1e+06,"1","9","USA","0","0","12",1,97,"0","0","0","0","0",2.66666666666667,2.66666666666667,0.6875,52.3574503832826,59.6693957923101,13.8195435092725,"[50,100)"
"903",63369,"Sci-Fi",NA,NA,"1","9","TIERS","0","0","12",1,93,"0","0","0","0","0",2,2,0.5,55.6757324372572,NA,NA,NA
"904",49685,"ComDram",90,NA,"NotAv","9","F100","1","1","TP",18,97,"0","1","0","0","0",4.5,3.75,0.8125,52.0424236060065,59.6693957923101,NA,"[50,100)"
"905",11488,"ComDram",24,NA,"NotAv","9","EUROPE","0","0","12",2,101,"0","0","0","0","0",2.33333333333333,2.5,0.6875,31.8387062900347,37.0038345942585,NA,"[20,50)"
"906",306728,"ComDram",124,NA,"NotAv","NotAv","MAJO","1","1","TP",11,150,"1","0","0","0","0",5,4,0.8125,77.2340648955161,64.93419007151,NA,"[100,200)"
"907",89348,"Comédie",NA,NA,"NotAv","9","EUROPE","1","0","TP",2,108,"0","0","0","0","0",3.5,4,0.5625,60.7476635514019,NA,NA,NA
"908",3701,"Comédie",17,NA,"NotAv","9","F100","0","0","TP",1,95,"0","0","0","0","0",2,NA,0.25,17.6204977423081,32.1587729298373,NA,"[10,20)"
"909",18238,"Drame",31,NA,"NotAv","9","F100","1","1","TP",1,119,"0","0","0","0","0",4.5,4,0.8125,38.3282579019217,41.9058969841434,NA,"[20,50)"
"910",5062,"Comédie",5,NA,"majorUS","9","TIERS","0","0","TP",2,95,"0","0","0","0","0",NA,3,0.1875,21.3535650530295,16.1312053062494,NA,"[5,10)"
"911",22885,"ComDram",13,13072000,"majorUS","majorUS","USA","0","0","TPA",5,129,"0","0","0","0","0",2.5,2.66666666666667,0.5,41.4890265672582,28.5418178049539,67.7514265335235,"[10,20)"
"912",1442635,"Animation",562,111929000,"majorUS","9","USA","0","0","TP",1,102,"0","0","0","0","0",3.6,2.75,0.8125,94.2245090832721,95.4813970359623,97.271754636234,"[400,600)"
"913",31131,"Sci-Fi",57,NA,"majorUS","majorUS","USA","0","0","12",1,85,"0","0","0","0","0",3,2,0.25,45.6683818124541,52.3577572805472,NA,"[50,100)"
"914",333851,"Action",451,33497000,"majorUS","majorUS","USA","0","0","TP",3,132,"0","0","0","0","0",3,3.5,0.625,78.5676782526515,92.1857187273293,84.7985021398003,"[400,600)"
"915",55467,"Action",71,NA,"majorUS","majorUS","USA","1","0","TP",2,84,"0","0","0","0","0",3,3.5,0.1875,53.6385592775386,55.9125297958338,NA,"[50,100)"
"916",594218,"Comédie",588,39216000,"majorUS","5","USA","0","0","TP",2,100,"0","0","0","0","0",3,3,0.3125,86.1493226924289,96.0824955953985,86.2874465049929,"[400,600)"
"917",18445,"Comédie",63,8987000,"majorUS","5","USA","0","0","TP",1,92,"0","0","0","0","0",2,3,0.125,38.5172739682873,54.0366877396621,60.2353780313837,"[50,100)"
"918",157416,"ComDram",109,49020000,"majorUS","majorUS","USA","0","0","TP",4,123,"0","0","0","0","0",3.2,4,0.8125,68.4448178095138,62.9132552596124,89.2296718972896,"[100,200)"
"919",1173362,"Action",598,61275000,"majorUS","majorUS","USA","0","0","TP",4,125,"0","0","0","0","0",3,2.5,0.5625,92.6493751968917,96.3208622655198,92.0292439372325,"[400,600)"
"920",29176,"Comédie",76,17974000,"majorUS","majorUS","USA","0","0","TP",4,90,"0","0","0","0","0",NA,NA,0,44.6182925548672,56.7209037205928,73.6002139800285,"[50,100)"
"921",810919,"Comédie",539,65360000,"majorUS","majorUS","USA","0","0","TP",11,102,"0","0","0","0","0",NA,3,0.4375,89.5096083167069,95.020209348119,92.8584165477889,"[400,600)"
"922",605402,"ComDram",234,35131000,"majorUS","majorUS","USA","1","0","TP",6,136,"0","0","0","0","0",3.2,3.5,0.9375,86.3278378662186,78.2257228728366,85.1907988587732,"[200,400)"
"923",91482,"Comédie",170,17974000,"majorUS","majorUS","USA","0","0","TP",2,83,"0","0","0","0","0",2,2,0.25,60.9576814029192,70.8933568245414,73.6002139800285,"[100,200)"
"924",380510,"Action",132,14706000,"majorUS","majorUS","EUROPE","0","0","TP",15,110,"0","0","0","0","0",3.6,3.75,0.9375,80.4998424866114,66.0275676235879,69.6059201141227,"[100,200)"
"925",20252,"ComDram",58,36765000,"majorUS","majorUS","USA","0","0","TP",2,116,"0","0","0","0","0",2.4,2.5,0.8125,39.6933739367846,52.6013058348015,85.6990014265335,"[50,100)"
"926",98434,"Action",70,4292400,"majorUS","NotAv","EUROPE","0","0","12",3,99,"0","0","0","0","0",2.5,3,0.375,61.860758164444,55.6793450098456,42.4215406562054,"[50,100)"
"927",489161,"Action",361,39216000,"majorUS","5","USA","0","0","TP",2,85,"0","0","0","0","0",NA,2,0.25,83.6606111519479,88.0350295367396,86.2874465049929,"[200,400)"
"928",64728,"Action",65,NA,"majorUS","majorUS","TIERS","1","0","12",9,113,"0","0","0","0","0",3.75,3.66666666666667,0.6875,56.0432636774126,54.5134210799047,NA,"[50,100)"
"929",484,"Comédie",3,13072000,"majorUS","9","USA","0","0","TP",1,90,"0","0","0","0","0",NA,3,0.0625,3.22377402079177,11.4001450927557,67.7514265335235,"[1,5)"
"930",NA,"Documentaire",NA,NA,"9","9",NA,"0","0","NotAv",1,52,"0","0","0","0","0",NA,NA,0,NA,NA,NA,NA
"931",NA,"Animation",3,NA,"9","NotAv",NA,"0","0","NotAv",1,49,"0","0","0","0","0",NA,NA,0,NA,11.4001450927557,NA,"[1,5)"
"932",277305,"ComDram",28,NA,"1","9","F100","1","1","TP",2,98,"0","0","0","0","0",4.25,3.75,0.8125,75.9004515383808,39.7450513006529,NA,"[20,50)"
"933",60716,"ComDram",26,NA,"1","9","F100","0","0","TP",12,83,"0","0","0","0","0",3.25,3.66666666666667,0.75,54.9721726346739,38.6413099803088,NA,"[20,50)"
"934",2847,"Comédie",NA,610802.84,"1","9","F100","1","0","TP",1,89,"0","0","0","0","0",3,3.5,0.6875,14.6119920193216,NA,8.64835948644793,NA
"935",2270,"Comédie",16,NA,"9","9","F100","0","0","TP",1,77,"0","0","0","0","0",2,NA,0.125,12.3280478840701,31.3400352368121,NA,"[10,20)"
"936",5562,"Action",NA,4085000,"9","NotAv","TIERS","0","0","12",1,120,"0","0","0","0","0",3,3,0.375,22.5664181455424,NA,41.3338088445078,NA
"937",NA,"Comédie",3,NA,"1","9",NA,"0","0","NotAv",1,55,"0","0","0","0","0",NA,NA,0,NA,11.4001450927557,NA,"[1,5)"
"938",4046,"Documentaire",4,196313.17296713,"1","9","F100","1","0","TPA",1,90,"0","0","0","0","0",3,4,0.5625,18.7703454793657,13.7941755622344,2.5320970042796,"[1,5)"
"939",NA,"ComDram",13,NA,"1","9",NA,"0","0","NotAv",2,50,"0","0","0","0","0",NA,NA,0,NA,28.5418178049539,NA,"[10,20)"
"940",3664,"Documentaire",15,225375.901164253,"1","9","F100","1","0","TP",1,86,"0","0","0","0","0",3.25,2.33333333333333,0.6875,17.4839861388218,30.2984765260649,2.99572039942939,"[10,20)"
"941",2104,"ComDram",11,NA,"1","9","MAJO","1","0","TP",2,95,"0","0","0","0","0",2.6,2.75,0.875,11.6454898666387,26.5467924137216,NA,"[10,20)"
"942",8290,"ComDram",13,461357.680457713,"1","9","F100","1","1","TP",2,126,"0","0","0","0","0",3.8,3.5,0.9375,27.4283314081697,28.5418178049539,6.66904422253923,"[10,20)"
"943",NA,"ComDram",NA,NA,"1","9",NA,"0","0","NotAv",1,72,"0","0","0","0","0",NA,NA,0,NA,NA,NA,NA
"944",2040,"ComDram",NA,114001.67998817,"1","9","F100","1","1","TP",1,60,"0","0","0","0","0",4,3.66666666666667,0.5625,11.3409639819385,NA,1.55135520684736,NA
"945",1904,"Documentaire",1,NA,"9","9","EUROPE","0","0","TP",1,64,"0","0","0","0","0",4,NA,0.0625,10.8474220308726,3.440771064359,NA,"[1,5)"
"946",288,"Documentaire",1,NA,"9","9","F100","1","0","TP",2,85,"0","0","0","0","0",2,2,0.375,2.06867583744618,3.440771064359,NA,"[1,5)"
"947",49154,"ComDram",75,NA,"NotAv","9","MINO","1","0","TP",1,98,"0","0","0","0","0",2.66666666666667,2.5,0.75,51.9059120025202,56.5395377759353,NA,"[50,100)"
"948",82763,"Action",42,NA,"NotAv","4","F100","1","0","TP",2,95,"0","0","0","0","0",3.66666666666667,4.25,0.75,59.697574293815,47.144781842678,NA,"[20,50)"
"949",4393,"ComDram",4,NA,"NotAv","4","MAJO","1","0","TP",2,90,"0","0","0","0","0",2.75,2.75,0.875,19.7206762574819,13.7941755622344,NA,"[1,5)"
"950",21436,"Drame",7,NA,"NotAv","NotAv","TIERS","1","0","TP",2,88,"0","0","0","0","0",4,3.33333333333333,0.75,40.6069515908852,20.1419836252461,NA,"[5,10)"
"951",263,"Drame",NA,NA,"NotAv","NotAv","MINO","0","0","TP",1,118,"0","0","0","0","0",NA,NA,0,1.87965977108054,NA,NA,NA
"952",4197,"Documentaire",3,NA,"NotAv","9","MINO","1","1","TP",1,90,"0","0","0","0","0",4.5,3.66666666666667,0.75,19.2481360915678,11.4001450927557,NA,"[1,5)"
"953",16645,"Documentaire",10,NA,"NotAv","9","F100","1","1","TP",1,94,"0","0","0","0","0",3.33333333333333,4.33333333333333,0.625,37.1311561482726,24.8626800704736,NA,"[10,20)"
"954",87305,"Documentaire",13,NA,"NotAv","9","F100","1","1","TP",2,146,"0","0","0","0","0",3.8,3.5,0.5625,60.3906332038223,28.5418178049539,NA,"[10,20)"
"955",5017,"ComDram",7,NA,"NotAv","9","USA","0","0","TP",1,96,"0","0","0","0","0",3.8,3.5,0.5625,21.2643074661346,20.1419836252461,NA,"[5,10)"
"956",5812,"Comédie",9,NA,"NotAv","9","USA","1","0","TP",3,115,"0","0","0","0","0",3,2.5,0.5625,23.0127060800168,22.9920198984351,NA,"[5,10)"
"957",23129,"Documentaire",22,NA,"NotAv","9","EUROPE","1","0","TP",8,90,"0","0","0","0","0",3.66666666666667,3.66666666666667,0.75,41.6465399558963,35.9208208104467,NA,"[20,50)"
"958",3437,"Drame",NA,NA,"NotAv","9","EUROPE","1","0","TP",1,73,"0","0","0","0","0",4,2.5,0.5625,16.6124120550247,NA,NA,NA
"959",3513,"ComDram",5,NA,"NotAv","9","EUROPE","1","0","TP",5,92,"0","0","0","0","0",2,2.66666666666667,0.5,17.0219468654836,16.1312053062494,NA,"[5,10)"
"960",23015,"ComDram",22,NA,"NotAv","9","EUROPE","1","0","12",1,90,"0","0","0","0","0",3,4,0.5625,41.583534600441,35.9208208104467,NA,"[20,50)"
"961",36803,"Drame",8,NA,"NotAv","9","EUROPE","1","0","16",1,90,"0","0","0","0","0",4,3,0.5,47.8735692533865,21.6447300238367,NA,"[5,10)"
"962",13067,"ComDram",3,NA,"9","9","F100","1","0","TP",3,90,"0","0","0","0","0",3.8,4,0.5625,33.8443767720256,11.4001450927557,NA,"[1,5)"
"963",9075,"ComDram",1,NA,"9","9","F100","1","1","TP",1,112,"0","0","0","0","0",4,4,0.5625,28.6464349469705,3.440771064359,NA,"[1,5)"
"964",25742,"ComDram",25,2197300,"3","tvFR","EUROPE","1","0","TP",2,98,"0","0","0","0","0",3,3,0.4375,42.9801533130316,37.7966628666183,26.6761768901569,"[20,50)"
"965",38084,"Documentaire",15,770734.209711917,"3","3","MAJO","1","1","TP",1,110,"0","0","0","0","0",4,3.5,0.625,48.3251076341489,30.2984765260649,10.734664764622,"[10,20)"
"966",19221,"Drame",44,2736000,"3","9","MAJO","1","0","TP",1,86,"0","0","0","0","0",2.5,3,0.8125,39.0633203822325,47.7976992434449,31.0627674750357,"[20,50)"
"967",46680,"Drame",29,20425000,"3","9","TIERS","1","1","12",4,117,"0","1","0","0","0",3.75,3.5,0.8125,51.1393468444818,40.2943310187584,75.5973609129815,"[20,50)"
"968",409705,"Comédie",291,NA,"3","9","F100","1","0","TP",7,127,"0","0","0","0","0",4,3.75,0.9375,81.3609156778326,83.1018758420562,NA,"[200,400)"
"969",2144,"ComDram",11,1225500,"1","NotAv","EUROPE","1","0","TP",5,126,"0","0","0","0","0",2.5,3,0.5625,11.7925023627008,26.5467924137216,16.8865905848787,"[10,20)"
"970",1975,"Comédie",25,NA,"1","9","USA","0","0","TP",1,92,"0","0","0","0","0",2.5,NA,0.1875,11.1256956841332,37.7966628666183,NA,"[20,50)"
"971",55920,"Action",80,NA,"1","9","EUROPE","1","0","12",1,97,"0","0","0","0","0",2.75,3,0.6875,53.8065735587525,57.6432790962794,NA,"[50,100)"
"972",152672,"Comédie",174,NA,"5","9","USA","0","0","TP",1,93,"0","0","0","0","0",2.6,3.25,0.875,68.030032552767,71.3856358171831,NA,"[100,200)"
"973",1082902,"Action",612,20983955.9605279,"5","majorUS","F100","0","0","12",1,98,"0","0","0","0","0",2.5,3.75,0.6875,92.0193216423396,96.6680485024355,76.4265335235378,"[600,1100]"
"974",2465112,"Action",504,6940000,"5","tvFR","F100","0","0","TP",6,90,"0","0","0","0","0",2.66666666666667,3,0.5,97.2697679302741,94.0771064359001,53.5485021398003,"[400,600)"
"975",230581,"Action",202,24510000,"5","majorUS","USA","0","0","TP",2,104,"0","0","0","0","0",3,3,0.5625,73.4222408904757,75.2513213804539,78.8962196861626,"[200,400)"
"976",1279331,"Comédie",583,15272375.3233825,"5","5","F100","0","0","TP",5,95,"0","0","0","0","0",NA,NA,0,93.4579439252336,95.9684941444709,70.274607703281,"[400,600)"
"977",160103,"Action",206,21242000,"5","majorUS","USA","0","0","TP",1,117,"0","0","0","0","0",2,2.33333333333333,0.5,68.6968392313347,75.6140532697689,76.6672610556348,"[200,400)"
"978",1334412,"Comédie",226,7466094.88121935,"5","9","F100","0","0","TP",2,92,"0","0","0","0","0",2.66666666666667,3.5,0.75,93.7624698099338,77.526168514872,55.206847360913,"[200,400)"
"979",14772,"Drame",30,1225500,"1","9","USA","1","0","TP",1,95,"0","0","0","0","0",2.33333333333333,3.5,0.6875,35.5665231544681,41.0975230593844,16.8865905848787,"[20,50)"
"980",248,"Comédie",NA,NA,"1","9","EUROPE","0","0","TP",1,96,"0","0","0","0","0",2,2.33333333333333,0.4375,1.77990129160979,NA,NA,NA
"981",1013,"Drame",3,1885000,"1","9","EUROPE","1","0","TP",1,111,"0","0","0","0","0",2,3.25,0.5625,6.52630473590255,11.4001450927557,23.4664764621969,"[1,5)"
"982",678,"Comédie",1,373006,"9","9","F100","1","0","TP",1,80,"0","0","0","0","0",3.33333333333333,3,0.625,4.53638559277539,3.440771064359,5.31383737517832,"[1,5)"
"983",7556,"Comédie",NA,NA,"9","9","TIERS","0","0","16",1,75,"0","0","0","0","0",3,3,0.625,26.4307466134621,NA,NA,NA
"984",926,"Comédie",6,NA,"NotAv","9","USA","0","0","TP",1,106,"0","0","0","0","0",NA,NA,0,5.99600966082117,18.3956886724013,NA,"[5,10)"
"985",3888,"ComDram",4,NA,"NotAv","9","TIERS","1","0","TP",1,98,"0","0","0","0","0",3,3,0.6875,18.2820539745878,13.7941755622344,NA,"[1,5)"
"986",47811,"Animation",NA,NA,"NotAv","9","EUROPE","0","0","TP",1,75,"0","0","0","0","0",NA,NA,0,51.4018691588785,NA,NA,NA
"987",839,"Documentaire",1,NA,"9","9","EUROPE","1","0","TP",1,93,"0","0","0","0","0",2,3.5,0.3125,5.50246770975533,3.440771064359,NA,"[1,5)"
"988",825,"ComDram",2,NA,"NotAv","9","F100","1","0","TP",1,80,"0","0","0","0","0",3,3,0.3125,5.40795967657251,8.46201678930459,NA,"[1,5)"
"989",20561,"Documentaire",2,NA,"NotAv","tvFR","F100","0","0","TP",7,90,"0","0","0","0","0",4.5,3.5,0.5625,39.903391788302,8.46201678930459,NA,"[1,5)"
"990",5416,"Comédie",4,NA,"NotAv","9","F100","1","0","TP",1,105,"0","0","0","0","0",3.5,2,0.4375,22.0938779796283,13.7941755622344,NA,"[1,5)"
"991",16168,"Action",4,2859500,"3","majorUS","USA","1","0","TP",2,100,"0","0","0","0","0",3.5,3.5,0.3125,36.7951275858448,13.7941755622344,31.8027817403709,"[1,5)"
"992",652662,"ComDram",248,7388839.96969314,"3","9","F100","1","0","TP",6,132,"1","0","0","0","0",3.25,3.75,0.75,87.0944030242571,79.6662866618302,55.0285306704708,"[200,400)"
"993",76761,"ComDram",8,NA,"3","5","MAJO","1","1","TP",30,97,"1","0","0","0","0",3.8,3,0.8125,58.5319752178935,21.6447300238367,NA,"[5,10)"
"994",126846,"ComDram",70,NA,"3","9","F100","1","0","TP",2,98,"0","0","0","0","0",3.25,3,0.8125,65.3575553922083,55.6793450098456,NA,"[50,100)"
"995",2894,"Drame",7,NA,"9","9","F100","1","1","12",1,61,"0","0","0","0","0",NA,NA,0,14.7852567468235,20.1419836252461,NA,"[5,10)"
"996",11453,"Drame",23,1541374.66327823,"1","9","F100","1","0","TP",3,100,"0","0","0","0","0",3.33333333333333,2.5,0.75,31.7967027197312,36.4701005285522,20.1497860199715,"[20,50)"
"997",4995,"Comédie",NA,NA,"1","NotAv","EUROPE","0","0","TP",2,99,"0","0","0","0","0",2.66666666666667,3,0.3125,21.2065525569673,NA,NA,NA
"998",21074,"ComDram",10,NA,"1","9","TIERS","1","1","TP",2,155,"0","0","0","0","0",4.25,3,0.6875,40.3234274913368,24.8626800704736,NA,"[10,20)"
"999",26963,"Drame",31,1803045.0166703,"1","9","MINO","1","1","TP",2,110,"1","0","0","0","0",4.4,2.25,0.875,43.6522104378872,41.9058969841434,22.6997146932953,"[20,50)"
"1000",15456,"Documentaire",20,637113.255899396,"1","9","F100","1","1","TP",3,85,"0","0","0","0","0",4.25,3.66666666666667,0.6875,36.1230704609892,34.4439838325215,9.00499286733238,"[20,50)"
"1001",1740,"ComDram",2,NA,"9","9","TIERS","1","0","TP",1,95,"0","0","0","0","0",3,2.5,0.4375,9.99159928593931,8.46201678930459,NA,"[1,5)"
"1002",1249,"ComDram",1,57190,"9","NotAv","EUROPE","1","0","TP",1,70,"0","0","0","0","0",3,3.5,0.375,7.77066050614302,3.440771064359,0.838088445078459,"[1,5)"
"1003",9864,"Documentaire",5,NA,"2","9","F100","1","1","TP",6,84,"0","0","0","0","0",3.75,3.33333333333333,0.625,29.7490286674367,16.1312053062494,NA,"[5,10)"
"1004",687538,"Drame",205,5318335.5006502,"2","9","MINO","1","1","16",6,130,"1","0","0","0","0",3.6,4.25,0.8125,87.6509503307781,75.5104155871075,47.1825962910128,"[200,400)"
"1005",38089,"Drame",24,65360,"2","9","USA","1","1","TP",2,87,"0","0","0","0","0",4,3.33333333333333,0.875,48.3356085267248,37.0038345942585,0.98074179743224,"[20,50)"
